Symbol,senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight,trade_day,trade_month,trade_year,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
GPK,David Perdue,0,1,26Feb2020,Joint,GPK,Purchase,15000,1000,0.172893773,-0.21938246,0.302672548,-0.129778775,,,1,26,feb,2020,,,,,,,,,,,,,
CZR,David Perdue,0,1,26Feb2020,Joint,CZR,Sale,15000,1000,,-0.21938246,0.302672548,,-0.675291829,-0.455909369,1,26,feb,2020,,,,,,,,,,,,,
DD,David Perdue,0,1,26Feb2020,Joint,DD,Purchase,15000,1000,0.516716039,-0.21938246,0.302672548,0.214043491,,,1,26,feb,2020,,,,,,,,,,,,,
PFE,David Perdue,0,1,26Feb2020,Joint,PFE,Purchase,15000,1000,0.025436912,-0.21938246,0.302672548,-0.277235636,,,1,26,feb,2020,Pfizer Inc.,Health Care,33.63,12.69,3.8879359,3.51,39.43,31.67,208505541949,20569000000,4.0020885,3.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFE
DD,David Perdue,0,1,26Feb2020,Joint,DD,Purchase,15000,1000,0.516716039,-0.21938246,0.302672548,0.214043491,,,1,26,feb,2020,,,,,,,,,,,,,
,David Perdue,0,1,26Feb2020,Joint,,Sale,50000,15000,,-0.21938246,0.302672548,,,,4.0599999,26,feb,2020,,,,,,,,,,,,,
VIAC,David Perdue,0,1,26Feb2020,Joint,VIAC,Purchase,15000,1000,1.684124386,-0.21938246,0.302672548,1.381451838,,,1,26,feb,2020,,,,,,,,,,,,,
,David Perdue,0,1,26Feb2020,Joint,,Sale,15000,1000,,-0.21938246,0.302672548,,,,1,26,feb,2020,,,,,,,,,,,,,
--,David Perdue,0,1,26Feb2020,Joint,--,Purchase,15000,1000,,-0.21938246,0.302672548,,,,1,26,feb,2020,,,,,,,,,,,,,
DIS,David Perdue,0,1,26Feb2020,Joint,DIS,Purchase,50000,15000,0.601086252,-0.21938246,0.302672548,0.298413704,,,4.0599999,26,feb,2020,The Walt Disney Company,Consumer Discretionary,101.35,17.78,1.6036655,5.7,116.1,96.2,157817273295,12544000000,3.9635563,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIS
,Richard Burr,0,1,26Feb2020,,,,,,,-0.21938246,0.302672548,,,,,26,feb,2020,,,,,,,,,,,,,
CZR,David Perdue,0,1,25Feb2020,Joint,CZR,Sale,15000,1000,,-0.230451613,0.280645161,,-0.72941388,-0.498962267,1,25,feb,2020,,,,,,,,,,,,,
FEYE,David Perdue,0,1,25Feb2020,Joint,FEYE,Purchase,15000,1000,0.384294649,-0.230451613,0.280645161,0.103649488,,,1,25,feb,2020,,,,,,,,,,,,,
GPK,David Perdue,0,1,25Feb2020,Joint,GPK,Purchase,15000,1000,0.176211454,-0.230451613,0.280645161,-0.104433708,,,1,25,feb,2020,,,,,,,,,,,,,
DAL,David Perdue,0,1,25Feb2020,Joint,DAL,Purchase,15000,1000,-0.050108076,-0.230451613,0.280645161,-0.330753238,,,1,25,feb,2020,Delta Air Lines Inc.,Industrials,51.23,10.37,2.2655525,4.94,60.79,43.81,38393603535,8348000000,0.91792434,2.67,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DAL
,David Perdue,0,1,25Feb2020,Joint,,Sale,50000,15000,,-0.230451613,0.280645161,,,,4.0599999,25,feb,2020,,,,,,,,,,,,,
VIAC,David Perdue,0,1,25Feb2020,Joint,VIAC,Purchase,15000,1000,1.538249211,-0.230451613,0.280645161,1.25760405,,,1,25,feb,2020,,,,,,,,,,,,,
DVN,David Perdue,0,1,25Feb2020,Joint,DVN,Purchase,15000,1000,0.214285714,-0.230451613,0.280645161,-0.066359447,,,1,25,feb,2020,Devon Energy Corp.,Energy,34.94,23.93,0.6528836,-6.89,47.25,28.7947,19317380000,3723000000,2.0660408,2.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DVN
