,Roy Blunt,Susan Collins,John Hoeven,Cory Booker,Mark Warner,Mark Warner,John Cornyn,Maria Cantwell,Tina Smith,Tammy Duckworth,Michael Bennet,Sheldon Whitehouse,Gary Peters,Jerry Moran,David Perdue,Richard Burr,Patty Murray,Ron Wyden,Pat Roberts
2013-08-13,2852255,2062021.5,26659377.3,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-14,2852255,2062021.5,26644641.41,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-15,2852255,2062021.5,26553219.52,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-16,2852255,2062021.5,26519861.46,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-17,2852255,2062021.5,26519861.46,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-18,2852255,2062021.5,26519861.46,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-19,2852255,2062021.5,26402494.46,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-20,2852255,2062021.5,26484033.96,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-21,2852255,2062021.5,26516155.62,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-22,2852255,2062021.5,26619931.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-23,2852255,2062021.5,26622401.31,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-24,2852255,2062021.5,26622401.31,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-25,2852255,2062021.5,26622401.31,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-26,2852255,2062021.5,26643404.8,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-27,2852255,2062021.5,26497623.87,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-28,2852255,2062021.5,26574222.39,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-29,2852255,2062021.5,26602635.89,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-30,2852255,2062021.5,26579161.9,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-08-31,2852255,2062021.5,26579161.9,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-01,2852255,2062021.5,26579161.9,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-02,2852255,2062021.5,26579161.9,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-03,2852255,2062021.5,26480327.69,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-04,2852255,2062021.5,26448206.46,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-05,2852255,2062021.5,26496388.94,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-06,2852255,2062021.5,26439557.74,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-07,2852255,2062021.5,26439557.74,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-08,2852255,2062021.5,26439557.74,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-09,2852255,2062021.5,26479092.34,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-10,2852255,2062021.5,26488976.2,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-11,2852255,2062021.5,26485269.31,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-12,2852255,2062021.5,26518626.32,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-13,2852255,2062021.5,26533450.96,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-14,2852255,2062021.5,26533450.96,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-15,2852255,2062021.5,26533450.96,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-16,2852255,2062021.5,26535921.24,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-17,2852255,2062021.5,26596458.71,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-18,2852255,2062021.5,26595222.94,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-19,2852255,2062021.5,26523568.15,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-20,2852255,2062021.5,26449440.97,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-21,2852255,2062021.5,26449440.97,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-22,2852255,2062021.5,26449440.97,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-23,2852255,2062021.5,26465502.22,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-24,2852255,2062021.5,26481562.63,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-25,2852255,2062021.5,26560632.05,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-26,2852255,2062021.5,26634756.71,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-27,2852255,2062021.5,26619931.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-28,2852255,2062021.5,26619931.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-29,2852255,2062021.5,26619931.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-09-30,2852255,2062021.5,26522331.54,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-01,2852255,2062021.5,26518626.32,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-02,2852255,2062021.5,26532215.82,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-03,2852255,2062021.5,26664408.71,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-04,2852255,2062021.5,26697764.88,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-05,2852255,2062021.5,26697764.88,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-06,2852255,2062021.5,26697764.88,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-07,2852255,2062021.5,26752124.13,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-08,2852255,2062021.5,26728650.56,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-09,2852255,2062021.5,26696528.48,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-10,2852255,2062021.5,26790422.76,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-11,2852255,2062021.5,26918907.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-12,2852255,2062021.5,26918907.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-13,2852255,2062021.5,26918907.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-14,2852255,2062021.5,27021449.23,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-15,2852255,2062021.5,27033802.75,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-16,2852255,2062021.5,27170938.1,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-17,2852255,2062021.5,27168467.4,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-18,2852255,2062021.5,27245065.07,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-19,2852255,2062021.5,27245065.07,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-20,2852255,2062021.5,27245065.07,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-21,2852255,2062021.5,27100517.19,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-22,2852255,2062021.5,27174644.16,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-23,2852255,2062021.5,27093105.5,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-24,2852255,2062021.5,27053570.89,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-25,2852255,2062021.5,27033802.75,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-26,2852255,2062021.5,27033802.75,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-27,2852255,2062021.5,27033802.75,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-28,2852255,2062021.5,27096810.71,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-29,2852255,2062021.5,27164760.51,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-30,2852255,2062021.5,27205530.46,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-10-31,2852255,2062021.5,27164760.51,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-01,2852255,2062021.5,27149935.45,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-02,2852255,2062021.5,27149935.45,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-03,2852255,2062021.5,27149935.45,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-04,2852255,2062021.5,27167231.21,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-05,2852255,2062021.5,27067159.76,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-06,2852255,2062021.5,27117813.79,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-07,2852255,2062021.5,27069630.46,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-08,2852255,2062021.5,27146228.55,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-09,2852255,2062021.5,27146228.55,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-10,2852255,2062021.5,27146228.55,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-11,2852255,2062021.5,27039981.61,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-12,2852255,2062021.5,27149935.45,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-13,2852255,2062021.5,27130167.72,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-14,2852255,2062021.5,27301553.45,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-15,2852255,2062021.5,27259327.84,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-16,2852255,2062021.5,27259327.84,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-17,2852255,2062021.5,27259327.84,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-18,2852255,2062021.5,27361165.88,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-19,2852255,2062021.5,27382278.47,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-20,2852255,2062021.5,27338810.8,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-21,2852255,2062021.5,27378551.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-22,2852255,2062021.5,27378551.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-23,2852255,2062021.5,27378551.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-24,2852255,2062021.5,27378551.86,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-25,2852255,2062021.5,27422021.21,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-26,2852255,2062021.5,27420777.47,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-27,2852255,2062021.5,27332601.73,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-28,2852255,2062021.5,27332601.73,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-29,2852255,2062021.5,27381036.83,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-11-30,2852255,2062021.5,27381036.83,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-01,2852255,2062021.5,27381036.83,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-02,2852255,2062021.5,27312730.78,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-03,2852255,2062021.5,27225797.11,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-04,2852255,2062021.5,27317698.62,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-05,2852255,2062021.5,27322665.63,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-06,2852255,2062021.5,27441891.32,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-07,2852255,2062021.5,27441891.32,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-08,2852255,2062021.5,27441891.32,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-09,2852255,2062021.5,27414568.4,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-10,2852255,2062021.5,27446858.32,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-11,2852255,2062021.5,27394697.87,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-12,2852255,2062021.5,27428229.44,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-13,2852255,2062021.5,27497777.13,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-14,2852255,2062021.5,27497777.13,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-15,2852255,2062021.5,27497777.13,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-16,2852255,2062021.5,27554906.27,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-17,2852255,2062021.5,27633147.99,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-18,2852255,2062021.5,27721323.73,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-19,2852255,2062021.5,27679099.8,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-20,2852255,2062021.5,27650534.39,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-21,2852255,2062021.5,27650534.39,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-22,2852255,2062021.5,27650534.39,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-23,2852255,2062021.5,27734985.61,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-24,2852255,2062021.5,27829370.41,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-25,2852255,2062021.5,27829370.41,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-26,2852255,2062021.5,27833097.03,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-27,2852255,2062021.5,27782178.22,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-28,2852255,2062021.5,27782178.22,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-29,2852255,2062021.5,27782178.22,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-30,2852255,2062021.5,27643083.68,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2013-12-31,2852255,2062021.5,27768516.34,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-01,2852255,2062021.5,27768516.34,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-02,2852255,2062021.5,27690276.71,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-03,2852255,2062021.5,27807017.01,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
2014-01-04,2852255,2062021.5,27807017.01,403751.5,107046287.5,17068767,942261,2878254,848010,348765.5,7853007,3721814,2184052.5,879769.5,12911298,3713106.5,843505,3438512.5,1483257
